datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday Name,Region,Country,Geo_Risk_2023,Risk_Reduction_%,M01AB_Adjusted,M01AE_Adjusted,N02BA_Adjusted,N02BE_Adjusted,N05B_Adjusted,N05C_Adjusted,R03_Adjusted,R06_Adjusted,Year_Adjusted,Month_Adjusted,Hour_Adjusted,Weekday Name_Adjusted,Supplier,Base_Cost_per_Unit,Environmental_Score,Social_Score,Governance_Score,ESG_Score,ESG_Penalty,Final_Risk_Score
2015-04-24,175000.0,17500.0,70000.0,525000.0,87500.0,0.0,17500.0,87500.0,35262500.0,70000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,140000.0,14000.0,56000.0,420000.0,70000.0,0.0,14000.0,70000.0,28210000.0,56000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-04-25,87500.0,55387.5,140000.0,666750.0,52500.0,0.0,17500.0,52500.0,35262500.0,70000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,70000.0,44310.0,112000.0,533400.0,42000.0,0.0,14000.0,42000.0,28210000.0,56000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-04-26,122500.0,105000.0,52500.0,658000.0,87500.0,0.0,17500.0,17500.0,35262500.0,70000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,98000.0,84000.0,42000.0,526400.0,70000.0,0.0,14000.0,14000.0,28210000.0,56000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-04-27,52500.0,13650.0,70000.0,752500.0,175000.0,0.0,0.0,175000.0,35262500.0,70000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,42000.0,10920.0,56000.0,602000.0,140000.0,0.0,0.0,140000.0,28210000.0,56000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-04-28,75775.0,81725.0,54250.0,266000.0,122500.0,0.0,87500.0,105000.0,35262500.0,70000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,60620.0,65380.0,43400.0,212800.0,98000.0,0.0,70000.0,84000.0,28210000.0,56000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-04-29,35000.0,7524.999999999999,73500.0,483000.0,35000.0,0.0,192500.0,52500.0,35262500.0,70000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,28000.0,6020.0,58800.0,386400.0,28000.0,0.0,154000.0,42000.0,28210000.0,56000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-04-30,52500.0,152722.5,45500.0,570500.0,122500.0,0.0,52500.0,122500.0,35262500.0,70000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,42000.0,122178.0,36400.0,456400.0,98000.0,0.0,42000.0,98000.0,28210000.0,56000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-05-01,93450.0,29400.0,86450.0,199500.0,70000.0,0.0,0.0,82250.0,35262500.0,87500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,74760.0,23520.0,69160.0,159600.0,56000.0,0.0,0.0,65800.0,28210000.0,70000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-05-02,87500.0,64049.99999999999,52500.0,836500.0,105000.0,35000.0,0.0,87500.0,35262500.0,87500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,70000.0,51240.0,42000.0,669200.0,84000.0,28000.0,0.0,70000.0,28210000.0,70000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-05-03,116725.0,18655.0,36750.0,336000.0,70000.0,0.0,17500.0,105000.0,35262500.0,87500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,93380.0,14924.0,29400.0,268800.0,56000.0,0.0,14000.0,84000.0,28210000.0,70000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-05-04,70000.0,82652.5,150500.0,630000.0,87500.0,17500.0,175000.0,57749.99999999999,35262500.0,87500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,56000.0,66122.0,120400.0,504000.0,70000.0,14000.0,140000.0,46200.0,28210000.0,70000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-05-05,58449.99999999999,60584.99999999999,35000.0,332500.0,105000.0,0.0,87500.0,43750.0,35262500.0,87500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,46760.0,48468.0,28000.0,266000.0,84000.0,0.0,70000.0,35000.0,28210000.0,70000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-05-06,81550.0,113697.5,35000.0,703500.0,192500.0,0.0,0.0,105000.0,35262500.0,87500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,65240.0,90958.0,28000.0,562800.0,154000.0,0.0,0.0,84000.0,28210000.0,70000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-05-07,35000.0,58449.99999999999,35000.0,367500.0,70000.0,17500.0,87500.0,175000.0,35262500.0,87500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,28000.0,46760.0,28000.0,294000.0,56000.0,14000.0,70000.0,140000.0,28210000.0,70000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-05-08,17500.0,110950.0,87500.0,280000.0,140000.0,0.0,70000.0,17500.0,35262500.0,87500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,14000.0,88760.0,70000.0,224000.0,112000.0,0.0,56000.0,14000.0,28210000.0,70000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-05-09,64049.99999999999,75950.0,129500.0,367500.0,192500.0,17500.0,17500.0,105000.0,35262500.0,87500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,51240.0,60760.0,103600.0,294000.0,154000.0,14000.0,14000.0,84000.0,28210000.0,70000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-05-10,58449.99999999999,94972.5,66500.0,227500.0,52500.0,0.0,17500.0,175000.0,35262500.0,87500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,46760.0,75978.0,53200.0,182000.0,42000.0,0.0,14000.0,140000.0,28210000.0,70000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-05-11,58274.99999999999,116550.0,103250.0,367500.0,52500.0,0.0,105000.0,70000.0,35262500.0,87500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,46620.0,93240.0,82600.0,294000.0,42000.0,0.0,84000.0,56000.0,28210000.0,70000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-05-12,128275.0,34825.0,143499.99999999997,401625.0,227500.0,0.0,0.0,140000.0,35262500.0,87500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,102620.0,27860.0,114800.0,321300.0,182000.0,0.0,0.0,112000.0,28210000.0,70000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-05-13,140000.0,60199.99999999999,157500.0,497000.0,87500.0,0.0,35000.0,78750.0,35262500.0,87500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,112000.0,48160.0,126000.0,397600.0,70000.0,0.0,28000.0,63000.0,28210000.0,70000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-05-14,52500.0,88672.5,52500.0,245000.0,17500.0,0.0,0.0,87500.0,35262500.0,87500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,42000.0,70938.0,42000.0,196000.0,14000.0,0.0,0.0,70000.0,28210000.0,70000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-05-15,58449.99999999999,114275.0,75250.0,847000.0,140000.0,0.0,70000.0,56000.0,35262500.0,87500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,46760.0,91420.0,60200.0,677600.0,112000.0,0.0,56000.0,44800.0,28210000.0,70000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-05-16,87500.0,71155.0,71749.99999999999,707000.0,70000.0,0.0,0.0,70000.0,35262500.0,87500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,70000.0,56924.0,57399.99999999999,565600.0,56000.0,0.0,0.0,56000.0,28210000.0,70000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-05-17,87500.0,58274.99999999999,87500.0,406000.0,0.0,0.0,0.0,140000.0,35262500.0,87500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,70000.0,46620.0,70000.0,324800.0,0.0,0.0,0.0,112000.0,28210000.0,70000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-05-18,122500.0,47477.5,91000.0,374500.0,105000.0,17500.0,35000.0,38500.0,35262500.0,87500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,98000.0,37982.0,72800.0,299600.0,84000.0,14000.0,28000.0,30800.0,28210000.0,70000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-05-19,52500.0,29050.0,52500.0,350000.0,140000.0,0.0,0.0,52500.0,35262500.0,87500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,42000.0,23240.0,42000.0,280000.0,112000.0,0.0,0.0,42000.0,28210000.0,70000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-05-20,99225.0,113137.5,35000.0,297500.0,210000.0,17500.0,87500.0,105000.0,35262500.0,87500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,79380.0,90510.0,28000.0,238000.0,168000.0,14000.0,70000.0,84000.0,28210000.0,70000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-05-21,105000.0,34247.5,52500.0,175000.0,87500.0,0.0,17500.0,57749.99999999999,35262500.0,87500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,84000.0,27398.0,42000.0,140000.0,70000.0,0.0,14000.0,46200.0,28210000.0,70000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-05-22,52500.0,3465.0,35000.0,262500.0,140000.0,0.0,0.0,122500.0,35262500.0,87500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,42000.0,2772.0,28000.0,210000.0,112000.0,0.0,0.0,98000.0,28210000.0,70000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-05-23,99400.0,47075.0,87500.0,410375.0,175000.0,0.0,35000.0,122500.0,35262500.0,87500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,79520.0,37660.0,70000.0,328300.0,140000.0,0.0,28000.0,98000.0,28210000.0,70000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-05-24,93275.0,135957.5,52500.0,350000.0,87500.0,0.0,0.0,22750.0,35262500.0,87500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,74620.0,108766.0,42000.0,280000.0,70000.0,0.0,0.0,18200.0,28210000.0,70000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-05-25,169050.0,58274.99999999999,70000.0,525000.0,192500.0,52500.0,0.0,52500.0,35262500.0,87500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,135240.0,46620.0,56000.0,420000.0,154000.0,42000.0,0.0,42000.0,28210000.0,70000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-05-26,128450.0,58449.99999999999,78750.0,472500.0,192500.0,0.0,385000.0,175000.0,35262500.0,87500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,102760.0,46760.0,63000.0,378000.0,154000.0,0.0,308000.0,140000.0,28210000.0,70000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-05-27,70000.0,46550.0,35000.0,423500.0,122500.0,0.0,0.0,17500.0,35262500.0,87500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,56000.0,37240.0,28000.0,338800.0,98000.0,0.0,0.0,14000.0,28210000.0,70000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-05-28,105000.0,40775.0,117250.0,299250.0,52500.0,0.0,350000.0,52500.0,35262500.0,87500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,84000.0,32620.0,93800.0,239400.0,42000.0,0.0,280000.0,42000.0,28210000.0,70000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-05-29,110775.0,87675.0,52500.0,731499.9999999999,105000.0,0.0,87500.0,52500.0,35262500.0,87500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,88620.0,70140.0,42000.0,585199.9999999999,84000.0,0.0,70000.0,42000.0,28210000.0,70000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-05-30,245000.0,46900.0,105000.0,428750.0,70000.0,0.0,70000.0,140000.0,35262500.0,87500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,196000.0,37520.0,84000.0,343000.0,56000.0,0.0,56000.0,112000.0,28210000.0,70000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-05-31,52500.0,82197.5,110250.0,551250.0,35000.0,0.0,0.0,183750.0,35262500.0,87500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,42000.0,65758.0,88200.0,441000.0,28000.0,0.0,0.0,147000.0,28210000.0,70000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-06-01,81550.0,87500.0,43750.0,412125.0,210000.0,0.0,35000.0,52500.0,35262500.0,105000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,65240.0,70000.0,35000.0,329700.0,168000.0,0.0,28000.0,42000.0,28210000.0,84000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-06-02,145775.0,140000.0,138250.0,420000.0,175000.0,70000.0,52500.0,105000.0,35262500.0,105000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,116620.0,112000.0,110600.0,336000.0,140000.0,56000.0,42000.0,84000.0,28210000.0,84000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-06-03,87500.0,29050.0,92750.0,525000.0,157500.0,0.0,105000.0,35000.0,35262500.0,105000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,70000.0,23240.0,74200.0,420000.0,126000.0,0.0,84000.0,28000.0,28210000.0,84000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-06-04,40775.0,70000.0,52500.0,350000.0,87500.0,0.0,35000.0,35000.0,35262500.0,105000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,32620.0,56000.0,42000.0,280000.0,70000.0,0.0,28000.0,28000.0,28210000.0,84000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-06-05,87500.0,11725.0,87500.0,227500.0,105000.0,0.0,17500.0,122500.0,35262500.0,105000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,70000.0,9380.0,70000.0,182000.0,84000.0,0.0,14000.0,98000.0,28210000.0,84000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-06-06,64399.99999999999,64399.99999999999,35000.0,280000.0,105000.0,0.0,297500.0,35000.0,35262500.0,105000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,51520.0,51520.0,28000.0,224000.0,84000.0,0.0,238000.0,28000.0,28210000.0,84000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-06-07,110950.0,87675.0,35000.0,297500.0,105000.0,17500.0,385000.0,105000.0,35262500.0,105000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,88760.0,70140.0,28000.0,238000.0,84000.0,14000.0,308000.0,84000.0,28210000.0,84000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-06-08,105000.0,99050.0,43750.0,542500.0,175000.0,17500.0,52500.0,122500.0,35262500.0,105000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,84000.0,79240.0,35000.0,434000.0,140000.0,14000.0,42000.0,98000.0,28210000.0,84000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-06-09,52500.0,70000.0,70000.0,465500.0,245000.0,0.0,0.0,80499.99999999999,35262500.0,105000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,42000.0,56000.0,56000.0,372400.0,196000.0,0.0,0.0,64399.99999999999,28210000.0,84000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-06-10,75950.0,52675.0,140000.0,326829.99999999994,105000.0,0.0,122500.0,35000.0,35262500.0,105000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,60760.0,42140.0,112000.0,261464.0,84000.0,0.0,98000.0,28000.0,28210000.0,84000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-06-11,105000.0,40775.0,89249.99999999999,670249.9999999999,192500.0,0.0,17500.0,52500.0,35262500.0,105000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,84000.0,32620.0,71399.99999999999,536199.9999999999,154000.0,0.0,14000.0,42000.0,28210000.0,84000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-06-12,29225.0,29050.0,35000.0,306250.0,35000.0,35000.0,0.0,87500.0,35262500.0,105000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,23380.0,23240.0,28000.0,245000.0,28000.0,28000.0,0.0,70000.0,28210000.0,84000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-06-13,40775.0,81550.0,127750.0,374500.0,105000.0,0.0,210000.0,70000.0,35262500.0,105000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,32620.0,65240.0,102200.0,299600.0,84000.0,0.0,168000.0,56000.0,28210000.0,84000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-06-14,87500.0,64224.99999999999,28000.0,245000.0,105000.0,0.0,52500.0,35000.0,35262500.0,105000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,70000.0,51380.0,22400.0,196000.0,84000.0,0.0,42000.0,28000.0,28210000.0,84000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-06-15,70000.0,58799.99999999999,87500.0,647500.0,157500.0,0.0,105000.0,157500.0,35262500.0,105000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,56000.0,47040.0,70000.0,518000.0,126000.0,0.0,84000.0,126000.0,28210000.0,84000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-06-16,122500.0,58449.99999999999,70000.0,350000.0,105000.0,0.0,140000.0,87500.0,35262500.0,105000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,98000.0,46760.0,56000.0,280000.0,84000.0,0.0,112000.0,70000.0,28210000.0,84000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-06-17,64049.99999999999,58099.99999999999,151550.0,420000.0,175000.0,17500.0,350000.0,35000.0,35262500.0,105000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,51240.0,46480.0,121240.0,336000.0,140000.0,14000.0,280000.0,28000.0,28210000.0,84000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-06-18,52500.0,93275.0,122500.0,430500.0,70000.0,0.0,402500.0,62999.99999999999,35262500.0,105000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,42000.0,74620.0,98000.0,344400.0,56000.0,0.0,322000.0,50400.0,28210000.0,84000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-06-19,93275.0,70175.0,54250.0,420000.0,227500.0,35000.0,175000.0,110250.0,35262500.0,105000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,74620.0,56140.0,43400.0,336000.0,182000.0,28000.0,140000.0,88200.0,28210000.0,84000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-06-20,163450.0,52500.0,52500.0,469000.0,87500.0,0.0,175000.0,122500.0,35262500.0,105000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,130760.0,42000.0,42000.0,375200.0,70000.0,0.0,140000.0,98000.0,28210000.0,84000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-06-21,163450.0,11900.0,87500.0,315000.0,87500.0,0.0,105000.0,35000.0,35262500.0,105000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,130760.0,9520.0,70000.0,252000.0,70000.0,0.0,84000.0,28000.0,28210000.0,84000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-06-22,90475.0,122325.0,168000.0,508585.0,0.0,0.0,17500.0,87500.0,35262500.0,105000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,72380.0,97860.0,134400.0,406868.0,0.0,0.0,14000.0,70000.0,28210000.0,84000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-06-23,81725.0,99225.0,61249.99999999999,332500.0,122500.0,0.0,87500.0,87500.0,35262500.0,105000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,65380.0,79380.0,49000.0,266000.0,98000.0,0.0,70000.0,70000.0,28210000.0,84000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-06-24,67025.0,70000.0,122500.0,416500.0,87500.0,17500.0,70000.0,52500.0,35262500.0,105000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,53620.0,56000.0,98000.0,333200.0,70000.0,14000.0,56000.0,42000.0,28210000.0,84000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-06-25,110775.0,75950.0,105000.0,422187.5,70000.0,0.0,0.0,52500.0,35262500.0,105000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,88620.0,60760.0,84000.0,337750.0,56000.0,0.0,0.0,42000.0,28210000.0,84000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-06-26,125475.0,5775.0,35000.0,507500.0,52500.0,0.0,17500.0,70000.0,35262500.0,105000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,100380.0,4620.0,28000.0,406000.0,42000.0,0.0,14000.0,56000.0,28210000.0,84000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-06-27,128275.0,58274.99999999999,105000.0,630000.0,175000.0,0.0,17500.0,35000.0,35262500.0,105000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,102620.0,46620.0,84000.0,504000.0,140000.0,0.0,14000.0,28000.0,28210000.0,84000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-06-28,93450.0,81375.0,129500.0,210000.0,0.0,0.0,105000.0,105000.0,35262500.0,105000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,74760.0,65100.0,103600.0,168000.0,0.0,0.0,84000.0,84000.0,28210000.0,84000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-06-29,99400.0,64049.99999999999,70000.0,385000.0,262500.0,0.0,192500.0,52500.0,35262500.0,105000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,79520.0,51240.0,56000.0,308000.0,210000.0,0.0,154000.0,42000.0,28210000.0,84000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-06-30,17500.0,81725.0,105000.0,612500.0,210000.0,0.0,35000.0,75250.0,35262500.0,105000.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,14000.0,65380.0,84000.0,490000.0,168000.0,0.0,28000.0,60200.0,28210000.0,84000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-07-01,154525.0,99400.0,94500.0,319375.0,245000.0,17500.0,210000.0,175000.0,35262500.0,122500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,123620.0,79520.0,75600.0,255500.0,196000.0,14000.0,168000.0,140000.0,28210000.0,98000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-07-02,52500.0,35000.0,17500.0,405125.0,52500.0,0.0,17500.0,35000.0,35262500.0,122500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,42000.0,28000.0,14000.0,324100.0,42000.0,0.0,14000.0,28000.0,28210000.0,98000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-07-03,96250.0,75775.0,61249.99999999999,428750.0,175000.0,0.0,140000.0,70000.0,35262500.0,122500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,77000.0,60620.0,49000.0,343000.0,140000.0,0.0,112000.0,56000.0,28210000.0,98000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-07-04,128625.0,40950.0,73500.0,266000.0,35000.0,0.0,0.0,52500.0,35262500.0,122500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,102900.0,32760.0,58800.0,212800.0,28000.0,0.0,0.0,42000.0,28210000.0,98000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-07-05,87500.0,75950.0,73500.0,245000.0,175000.0,0.0,17500.0,70000.0,35262500.0,122500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,70000.0,60760.0,58800.0,196000.0,140000.0,0.0,14000.0,56000.0,28210000.0,98000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-07-06,96250.0,81900.0,35000.0,350000.0,140000.0,0.0,52500.0,52500.0,35262500.0,122500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,77000.0,65520.0,28000.0,280000.0,112000.0,0.0,42000.0,42000.0,28210000.0,98000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-07-07,84700.0,81900.0,40249.99999999999,343000.0,87500.0,0.0,52500.0,122500.0,35262500.0,122500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,67760.0,65520.0,32200.0,274400.0,70000.0,0.0,42000.0,98000.0,28210000.0,98000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
2015-07-08,35000.0,23625.0,52500.0,325500.0,105000.0,0.0,87500.0,52500.0,35262500.0,122500.0,4830000.0,0.0,Asia_Pacific,India,62.70153880119324,0.2,28000.0,18900.0,42000.0,260400.0,84000.0,0.0,70000.0,42000.0,28210000.0,98000.0,3864000.0,0.0,S1_India,12,75,80,70,75.0,0.5,37.820923280715945
